id,puzzle,solution,clues,difficulty,solve_time,computed_solution
1291320,..56.3..8.....12......58.1.1..8.9.........15........32...2...6.7.8..5.........7.1,915623478836471295247958316152839647483762159679514832391287564768145923524396781,23,1.3,1.487259,
1985329,.8....3.......7...36.1..79.6..8.......897....1.....6.7.....926......4.592...8...4,487592316912367548365148792674831925528976431193425687841759263736214859259683174,25,2.5,1.469567,
329934,..17.89.2.365........3.........2.8.......9..44.7....61.1...5.83.......4.9........,541768932736592418829314576153426897268179354497853261612945783375281649984637125,23,2.4,1.618765,
1299338,.....75....794.....9...8.3..1.2.5..4....6...9.7...4....6..7...1.....3.....4..28..,148327596537946128296158437619235784482761359375894612863579241721483965954612873,23,1.3,1.565732,
46639,..52.8.73...4...8.32.............4...6.8231......1.7.....54............51....764.,415268973976435281328179564291756438764823159583914726632541897847692315159387642,24,1.2,1.640567,
2902617,....9.......8.5...59.74.2.8.3..6.75...1.5.34...6.....2..........47.291......7.83.,618293574274815693593746218932468751781952346456137982369581427847329165125674839,27,1.2,1.465923,
1811881,....1...8.4..5..1..8.3...7...6.8....1..472....54..6..1.9.1.8..6..8.4..........3..,975214638643857219281369574726581943139472865854936721397128456568743192412695387,25,1.3,1.513600,
1577461,..........1.9..4..593..7....2.7...3...93.2.7...1......24...8.......21.53..8......,482156397716983425593247681624715938859362174371894562245638719967421853138579246,23,1.2,1.715560,
2107294,8...4.2......6...5.9...76.....1..........9..7....3..1...5...4...7925..8..82.....1,856941273724863195391527648568172934213489567947635812635718429179254386482396751,23,2.7,1.548566,
2120565,.........7..685....8.....29.1..6..7.97....4.1..41..9.824..1.......57.3..8..3.....,436921857792685143581743629318469572975238461624157938243816795169572384857394216,26,2.0,1.481335,
2755121,.8.7.9.......3..5....2.5.1.8..42...7.61..3...9......2.1.......3..3..28...2..6....,584719632712634958396285714835426197261973485947158326159847263673592841428361579,24,2.6,1.565416,
1323740,.....5..9.84.2.37...63...5..6.8......1..5..9.9.514....2......17..7.3....6.....43.,321765849584921376796384251463879125812653794975142683238496517147538962659217438,27,2.6,1.525339,
2034396,...81...25.7....3.4.8..6.....1.9.....4......8...4825.3..6...7.4.7.....5.....2....,693815472517249836428376195851693247342157968769482513986531724274968351135724689,24,1.2,1.679020,
354966,3..2..8....1...2.....9.5....3...14.....72.....5.........4....6..8.4..3.72....6..5,365214879941867253728935614637591482419728536852643791594372168186459327273186945,22,2.6,1.594305,
183355,....8.94.........6...2.7.8..4.12...51.7........2.96......8..6.442.3...1.....19...,253681947871934526694257183946123875137548269582796431315872694429365718768419352,25,2.4,1.574250,
1588130,.6......5......26.9756.....4.......7.2956...8....82..4.5.3......94..1.......4.3..,263418975148975263975623841486139527729564138531782694857396412394251786612847359,25,1.5,1.522458,
1880878,49............2.....291..3.....5....3..1....765.3....9.23.78..........8....4...65,491563872735842916862917534219756348384129657657384129523678491146295783978431265,23,1.3,1.656530,
2551926,.74..8..6......4..2.51...8......9..7...8.........73.61.....5.133......2.52.3.4...,974238156183596472265147389412659837637812945859473261748925613396781524521364798,25,2.1,1.504113,
1712802,3.5.8.4......64..3.......972....534.1...73....4.9.......8......529..1......3..2..,365789421972164853481532697297815346156473982843926175638297514529641738714358269,25,1.6,1.475274,
2793772,1694........1.3.2.5...9..6.....1.736.....4...7..6..2..3......4..75..9....8......5,169452387847163529523897461254918736936724158718635294391576842475289613682341975,25,2.9,1.454431,
2233297,2..69.4......7.....4.13....7.1.....842.86.7.3...4..5.91..7..38............73.6...,275698431318574296946132875751923648429865713683417529162759384534281967897346152,27,2.0,1.403382,
1821821,...6.2.141...7...8...1..3....4..1..3...8..7.6....5.....9...6.4...6.....77.2...9..,387692514149375628625184379874961253251843796963257481598736142416529837732418965,24,2.3,1.529621,
2808647,........32.1...56..3......7.5.43..181.48.56..6..9....53..........6..2.7....5...2.,469257183271398564835614297752436918194875632683921745328769451546182379917543826,26,1.1,1.433831,
1683387,.7.26.8.....7...1..3.4.86....2.8.......6....14.......5.8......7....17.9...3..54..,574261839826739514931458672192583746358674921467192385289346157645817293713925468,24,1.4,1.473051,
1650596,.8..2....4.79...5......5.82....4...7......3..3.6.....1....1....5..3..7...41782...,685421973427938156193675482219843567854167329376259841738516294562394718941782635,24,1.9,1.473211,
857199,..8..3...57.8.4...9...6.......179..24....2..68........2.3...64...5.9..7..9.......,168923754572814963934567218356179482417382596829645137283751649645298371791436825,24,1.6,1.451845,
65842,5....86..64......1..7.......967.12.8........5.1..2..4.......8.....567...2...4...9,523418697649275381187936452496751238372684915815329746754192863938567124261843579,24,1.8,1.543962,
2000990,.4.....3.6.8...1.....3.6.87.......6.2.1......4.6.759....2.5........2..147....8..2,147589236638742159529316487375294861291863745486175923962451378853927614714638592,25,1.2,1.432238,
1335114,...75.2.3.4...3....8....6....9....5....1........4.8.7..7..29..44.8....2..1.3.....,961754283245683719387912645839276451724195836156438972573829164498561327612347598,23,2.0,1.490963,
