id,puzzle,solution,clues,difficulty,solve_time,computed_solution
2341994,.8..6...1.75...9.....4....6.5..8..2....2.........5637.46..72.5....8....9.........,284569731675318942391427586956783124738241695142956378469172853517834269823695417,23,0.0,1.534837,
765750,2..4.7.....9.2........1........3.9.4.32..17..6.8...........61.3.6.1.3..9....58.7.,251467398349825617786319542175632984432981765698574231824796153567143829913258476,25,0.0,1.461021,
530939,..3....2......98...4.2.8...63..2.........7..44.91..5...6.5....28..7...65......3..,983651427276349851145278693637425918518967234429183576361594782894732165752816349,24,0.0,1.591884,
2497551,....9..2.....18...17.....63.2.7....96.4.8....38...9..4..6.4..5..........43...57..,843697125265318947179452863521734689694581372387269514716943258952876431438125796,25,0.0,1.461154,
1358842,......6..4..7.......3.1.9..3.4.9...819.4.....7.8..6.9....93.86.........56...2..7.,859243617416789523273615984364192758195478236728356491547931862932867145681524379,25,0.0,1.600046,
1108949,..3...5.2.5..6.9..2.7.....314......77....6.9....45....6..........8..2..9.......14,963781542854263971217945863146829357725136498389457126691374285478512639532698714,23,0.0,1.518568,
2592192,........64..1.5......27...321.7.3.....5....2.....1..9.87......9.94.....23.28.7.5.,957348216423165987186279543219753468745986321638412795871524639594631872362897154,26,0.0,1.534640,
493561,...3..89..8...9..59......3....548........1....179....44...2.....5973....87....4..,164352897783619245925487631396548712548271369217963584431825976659734128872196453,25,0.0,1.673576,
234581,6.28...9.43..........73...65..9..7..2..........7.542....1.8..29...1..8....3......,672841593438596172159732486516928734284317965397654218761485329925163847843279651,24,0.0,1.536642,
257302,.1...3....6...8..4..4....5......718.63.41.2..........9...352...3...7..6.1...9.7..,917543628563728914824961357495237186638419275271685439746352891389174562152896743,25,0.0,1.455984,
1151119,.81....6......8513..2...........49..43..9..7...928...11.6....5....96.3...........,381459267964728513572316894217634985438195672659287431126843759745961328893572146,24,1.0,1.653561,
1086787,...9...7..3...7......48.2.3..3.6..2....1...6.4..539.....8....5..5..2...7..7....89,284913576936257841571486293713864925895172364462539718348791652159628437627345189,25,0.0,1.497858,
1429306,9.7.....3.4......6.....4.172.5.......36..7.42..........8.96....1..8..2.94...7...8,957186423341752896628394517295438671836517942714629385582961734173845269469273158,25,0.0,1.657128,
1883385,6.4..73....1.....9.7.25......5....1...3..1.2..9634.......4....5...16......7...6..,684917352251638749379254861825796413743581926196342578962473185438165297517829634,24,0.0,1.512694,
1805627,.9.....1.84.1.2.9.53...........7........5.8.3..5.2...9.2.9...6.4..7....1....65...,692548317847132695531697482184379256269451873375826149723914568456783921918265734,24,0.0,1.596979,
1901744,...6..4......5..19.964.8....48.3...2.3.5.........6......4...9.73..9...4.7..2....1,573691428482753619196428735648139572931572864257864193824316957315987246769245381,25,0.0,1.558346,
2251034,..4.3....7.9.....5.1.....6.9.....7..25.874.1........5.4.......8...6.214...3.1....,564237981789146235312985467938561724256874319147329856421753698875692143693418572,24,0.0,1.586161,
619053,3..9...4...478.3.5..1.4.........29...6...7.83....6.25.........4..712..6..5.8.....,386951742924786315571243698845312976162597483793468251218679534437125869659834127,26,0.0,1.456816,
393044,1.....5..8..4.........29.4.4........7.86....9..39.....6..7..12.3.4..6.7.....1.6.5,149378562832465791576129843491537286758642319263981457685793124314256978927814635,25,0.0,1.463506,
512649,8.5.....46...318.9.7..9..2....9.....34..1..6896..4...5............4.2....1...82..,895627134624531879173894526751986342342715968968243715287169453539472681416358297,26,0.0,1.414443,
378991,..41.5....1.3.....7.3...9.2...84..6..49..3.....7.....1......7.3..8.........4..5.8,964125387812379654753684912135847269649213875287956431421568793598732146376491528,23,0.0,1.484390,
2545012,..2..........4........6..476....58.2.2.3..95..5...9.3..4.1.35.............9.7.6..,472938165365741289918562347693415872124387956857629431746193528231856794589274613,23,0.0,1.575352,
634477,..9...7..7......6..8...6..321.9.....6..458..........5......72......4..9.49.2...1.,569324781734189562182576943215963478673458129948712356851697234327841695496235817,23,1.0,1.491513,
2300336,..47..86.....9..7.3..6.....2.89.....67...1.8.......3.1......9...8....7...56..3...,194752863865394172327618495218935647673241589549867321732186954481529736956473218,23,0.0,1.485117,
98345,..9.71....4..3.......6...2..3..........71...4.529....7.2...5...3....8.7.4..2.....,269471583541832796873659421734526819986713254152984367627395148395148672418267935,22,0.0,1.521857,
1922742,...1....53....92..1...........2.6....9.38...1..6....89..4..53..8.2.3.946.........,729143865365879214148652793481296537597384621236517489614925378852731946973468152,24,1.0,1.445728,
825111,9...4.......8..51.2...9.4..4.2...7...9...82.4.53.............9...7..53..3...72...,975341826634827519218596473482139765196758234753264981521483697867915342349672158,24,0.0,1.478711,
