id,puzzle,solution,clues,difficulty,solve_time,computed_solution
1526725,7.24....5..1....2..48..6...........1...975......83.69.1.92.............65....73..,792413865651789423348526179983642751416975238275831694139268547827354916564197382,24,0.0,1.515397,
1548478,....1..4....83....195...83......6.9..4...316...952....42.6.........9.....3...4..7,386215749274839516195467832513746298742983165869521374421678953657392481938154627,25,0.0,1.442033,
38255,8.3..9..2..56....8.....27..268.1.......8....9..4.65.1..4........92....5.......9.3,873459162425671398619382745268917534751843629934265817347596281192738456586124973,25,0.0,1.532771,
453198,97..2.8....15......8..........4.298...9..3..7.6.79....6....4.3........688..91..2.,976321845431578296582649371715462983249183657368795412627854139194237568853916724,26,0.0,1.456673,
2984719,....76.1...........5.9..7......2.64..2....9.3.9.5...8..861...2....24..9...5...8..,839476215762815439451932768518329647624781953397564182986157324173248596245693871,24,0.0,1.569895,
2152722,.....27.5..64.....54...72....4..6....928...6.6..7..5.1...2.3......1...58........9,813692745276451983549387216754916832192835467638724591985263174327149658461578329,25,0.0,1.475571,
616246,...72...38....3....2.....1..4.3.72..3....5..8.1...9.3.19.8......3.....9.6.....4.5,951724683864193752723658914548317269379265148216489537195842376432576891687931425,25,1.0,1.667581,
263348,9.2....6.8...3.......17.5....6.4.1.2.....2.9....9........3..25.4.......12.34..6..,912854763875236419634179528396548172548712396721963845169387254487625931253491687,24,0.0,1.600014,
1750906,.5..8...6..17......93...57.924..5..8..........8..7.9....8.6.2.4...2..3.....5..8..,457982136261753489893146572924635718175829643386471925518367294649218357732594861,25,0.0,1.476015,
2044784,....912....8......5...2.41.7.3.5...........4..2..6...1..48..6.......2......3.5.97,647591238218436759539728416783154962196287543425963871374819625951672384862345197,23,0.0,1.542485,
2517835,9.........7......25..1..86..4......562.8.1..4.8..6.....9...7213......5.....23....,912586347876349152534172869149723685625891734387465921498657213263914578751238496,24,0.0,1.515803,
1943513,....3.492.4..29.8..6..7....9...5....683..1.7.....9...1..4....16.5.............8..,578136492341529687269478153917653248683241975425897361734982516856314729192765834,24,0.0,1.569322,
363208,7......4......812..12.37..5..7...9....87.13...2...3.......2......19.6.....6...7.4,785219643934568127612437895357642981468791352129853476873124569541976238296385714,25,0.0,1.647006,
2398963,..6....8.872....5.....1....2..6..7...54.7...3....2..4.69.3...2....1.....3.....879,916452387872936154435718692289643715154879263763521948697384521528197436341265879,25,0.0,1.469700,
1000231,..9.4..2...6....7..1.68...5..1...86...8......2....97......6...9..27.4.....52.3.8.,859347126426951378713682495391475862578126934264839751137568249682794513945213687,25,0.0,1.526280,
2178595,...3.91.....1.5...5......3.1.....48..7.9.6..5...7......6.2..9...53......7.4..8...,647329158382165749519847236196532487478916325235784691861253974953471862724698513,23,0.0,1.591443,
1309825,......6...8..5....4...9..73...9...4.67..18...8...2..6...3...59...97....8.1.4.....,932147685187653924456892173325976841674318259891524367743281596269735418518469732,24,0.0,1.650911,
2014361,.8.9..756...8...9...6...........2.3..13..5..8..7.8.2.14....3....3..7.94.......6..,382941756175826394946537182864712539213695478597384261459163827631278945728459613,25,0.0,1.517270,
2277527,.9...8......159..2......7....6..4.7.......1.64.1.8....9.7..16....43..9.81........,392768451748159362615243789526914873879532146431687295957821634264375918183496527,24,0.0,1.452996,
2835068,.8....2..2.1....74..475........3.16...6..1.2.1..4.....4..2.8..6.......4.3...7.8..,687143295251869374934752618842537169576981423193426587415298736768315942329674851,25,0.0,1.447256,
1619255,8.....56.12........54.........1..4.6.....67.3.8.27........14.....79....2...5..1.7,879321564123645879654897231735189426291456783486273915962714358517938642348562197,24,0.0,1.458287,
1648077,........5....79.....75.4.......1.24.29..6.3......5.....76..2.....83..91.9.......3,439821765852679431167534892785913246291467358643258179376192584528346917914785623,23,0.0,1.558931,
544018,....4..1..9......8.536..4..............12...381.5...2.4......9.289.317......7....,728349516694715238153682479362894157945127683817563924476258391289431765531976842,24,0.0,1.449273,
950619,4.....1......4.....29.....7.3.....7...7.81.3.61...5....9.3......7...2.4...1856...,485297163763148952129563487834629571957481236612735894298374615576912348341856729,24,0.0,1.452488,
2528162,3..8............598..51..7..89...4.2.367....5....2.....2....13....6.8....5.1.....,395867241167243859842519376789351462236784915514926783628495137971638524453172698,24,0.0,1.449632,
292811,3..7..56...29.63..54..........8...3.9.3...6......15.7.......12.....38.....452....,389741562712956348546283719471869235953472681628315974835694127297138456164527893,25,0.0,1.424738,
1216835,7...4..923...5.7......9....42.....3........4..6...9.2.5..1......16.....4..9.356..,781643592394251768652798413428516937975382146163479825537164289816927354249835671,24,0.0,1.456632,
2687866,.1.....3...9..2....38.6..1..51.....874..8..........5.9..3.47...4..63.79.....9....,614859237579312486238764915951423678746985123382176549193547862425638791867291354,25,0.0,1.443592,
842786,...5......5..94.3.7......84...8....7..3...2...4.2....83..6....28.9..5..36...72...,431568729258794136796123584962851347583947261147236958375689412829415673614372895,25,0.0,1.408163,
2775059,..37...85.54......8...6...........18.2.4....7..5......571..26...9.67...4.3.......,963714285754298361812365749347526918629481537185937426571842693298673154436159872,24,0.0,1.544402,
1989831,5.4.16....837....9..2.3.1.......1...........5.9..6.8..3....25.....679..2........7,574916238183724659962835174846591723731248965295367841317482596458679312629153487,24,0.0,1.548636,
1285529,1.2...49.8...5...16..3........4.8.......31.5.......27..67..........6538.....4....,132687495874952631659314728325478916796231854418596273567823149941765382283149567,23,0.0,1.459392,
