id,puzzle,solution,clues,difficulty,solve_time,computed_solution
1868145,......24.87.2..5..5.4....9.........54....196...753.....6.8.....2..3....6.....9..3,913658247876294531524173698182946375435781962697532814361827459249315786758469123,24,0.0,1.514763,
1223234,.2..9..3..49...6.5.....51.8....7...1...96.7..73..........38....876..19...........,528196437149738625367425198694572381281963754735814269412389576876251943953647812,24,0.0,1.458394,
451965,..6..2.5......5..69...7...2.1.3.6..9.9...86.......1.3......3.1....8...75.43......,176982453428135796935674182817326549394758621652491837789563214261849375543217968,24,0.0,1.588241,
2719884,4......7.......4.6.36......1.73.2......9.53.7...1........64....5..2.1.4...95....2,415826973982713456736459281157362894624985317398174625271648539563291748849537162,24,0.0,1.501277,
1582351,.1.....94...38...2.3...1....7.24..1.35.......6....35.....9.........1.987...45....,718526394965384172432791865879245613354169728621873549286937451543612987197458236,24,0.0,1.620297,
2726478,..7..34.61.6..7.....38...5...2.4...83...6.1...452...........62........1.9...3....,827513496156497283493826751712349568389765142645281937531978624278654319964132875,24,0.0,1.510539,
530239,.....3.6.19...8....72......458..2.9.9...6.....3.....5.....8..3.7...4...5.2....94.,845713269193628574672954813458132796917465382236897451564289137789341625321576948,24,0.0,1.584543,
2256059,.1.458.6.......4.9.2.9.....5.....9.....2.31......6..7.2.7..5...8..7........1..65.,319458762785621439426937581573814926698273145142569378267395814851746293934182657,24,0.0,1.627446,
400551,........8.86.7..1..2.....3.39...2..7..7.5...1..1...84..5.........27.....61.3..4..,173564928986273514425189736398412657247856391561937842754691283832745169619328475,24,0.0,1.570171,
1493722,....3...9.76.2.....918........1.4.........73....9....2165....8........1.8.37...5.,284631579376529148591847623632174895459268731718953462165492387947385216823716954,23,0.0,1.521824,
23090,...2....8...4..75.87...5....9.6..531....41...2..9....6.31.........5....2..8.3....,359276418162483759874195623497628531685341297213957846531862974746519382928734165,24,0.0,1.550004,
2565798,...4.......31......1..27..82...5.....96..8.5.....6.9....851...6.64...2..7......41,872435619653189724419627538287951463396748152541362987928514376164873295735296841,25,0.0,1.589144,
251867,.7.5..31.1.....5...6...3..8.9..1.6.4...2...5.81.3....99...3.......8.....2...7....,478569312123487596569123748392715684647298153815346279951634827734852961286971435,24,0.0,1.632306,
1357378,8...3....4...95..7..36.74...8......25..4...9.3.....6.....5.29....6.4......2..67..,875134269461295387293687415684953172527461893319728654148572936736849521952316748,25,0.0,1.533597,
1543352,.9..5.48.........75....7.....84.53...2...........7.1.67....351.4.9..2.6.....9....,297651483381924657546387921178465392624139875953278146762843519439512768815796234,24,0.0,1.635529,
2651321,9..1.....58.2..4.9.73...6..........642..8..........87.....3..6...659...4.9..7...3,964153728581267439273948615318729546427685391659314872145832967736591284892476153,25,0.0,1.559658,
2374995,......9.7248.....6........416..23....85.4..3....1.....71...548.3..6.........7.2..,531468927248917356679532814167823549985746132423159678716295483352684791894371265,25,0.0,1.601521,
2518826,..54...82...3.9..7..1.5.3..41...3......2...1....9.....6.4.9.8..89....6...3.......,365471982248369157971852346419783265583246719726915438654197823892534671137628594,24,0.0,1.489978,
1496125,..2....6...7....1.3.12..94..7.8.5..1.1......4.....4.58....87...9.6.4.3.......6...,842791563697453812351268947473825691518679234269314758135987426986142375724536189,25,0.0,1.483497,
1323777,......6......92...15........76........9.5.27.4.5..91...81..4.9..9..7..4.....2.5.3,932417685768592431154683927876241359319856274425739168581364792293175846647928513,25,1.0,1.439555,
2127034,3...12...........427..9.1...2.8..9...95..1..84.6.........468..2.......75....3....,349512786561387294278694153123856947795241638486973521957468312634129875812735469,24,0.0,1.450331,
2278302,.....1....92..7......8..5.27...4.........92.6....16..3..6.5.9...19..2....5..6.78.,485621397692537148137894562763245819541389276928716453376158924819472635254963781,25,0.0,1.522369,
